,player,g-playoffs,g-season,mp_per_g-season,mp_per_g-playoffs,fg_pct-playoffs,fg_pct-season,fg3_pct-playoffs,fg3_pct-season,fg2_pct-playoffs,fta_per_g-playoffs,fta_per_g-season,ft_pct-playoffs,ft_pct-season,tov_per_g-playoffs,tov_per_g-season,pf_per_g-playoffs,pf_per_g-season,pts_per_g-playoffs,pts_per_g-season,bpm-playoffs,bpm-season,per-playoffs,per-season,ts_pct-playoffs,ts_pct-season,usg_pct-playoffs,usg_pct-season,ws-playoffs,ws-season
809,Serge Ibaka,12.666666666666666,69.91666666666667,26.691666666666666,24.724999999999998,0.4825,0.5185833333333333,0.26972727272727276,0.336,0.5301666666666667,1.675,1.8166666666666667,0.79,0.7498333333333332,0.8916666666666666,1.2833333333333334,2.6416666666666666,2.6666666666666665,9.833333333333334,11.825000000000001,0.5,0.3416666666666666,15.9,17.041666666666668,0.5515833333333333,0.5739166666666666,19.625,19.016666666666666,0.9166666666666666,5.6000000000000005
810,Seth Curry,9.5,64.75,26.4,28.5,0.52325,0.47625,0.477,0.4435,0.562,0.9750000000000001,1.275,0.8185,0.85975,0.825,1.15,2.65,1.775,12.925,11.95,1.7,-0.27499999999999997,14.4,13.375,0.66525,0.615,15.5,17.65,0.6,3.725
815,Shaquille O'Neal,12.705882352941176,61.8235294117647,33.98235294117647,35.04117647058824,0.5466470588235294,0.5866470588235293,,0.05555555555555555,0.5466470588235294,10.141176470588235,9.18235294117647,0.47252941176470586,0.5139411764705882,2.8000000000000003,2.652941176470588,3.552941176470588,3.4058823529411764,22.27058823529412,23.27058823529412,4.052941176470589,4.747058823529412,23.50588235294118,25.876470588235293,0.5428235294117647,0.5859411764705883,29.129411764705882,29.400000000000002,1.8352941176470587,9.611764705882353
818,Shawn Kemp,8.8,77.8,29.610000000000003,31.630000000000003,0.4511,0.4953,0.3,0.1734,0.4532999999999999,6.890000000000001,5.73,0.7876,0.7358,2.88,2.75,3.7,3.7399999999999998,16.19,15.430000000000001,0.68,0.6199999999999999,17.28,18.880000000000003,0.5473,0.5551,23.93,23.84,0.95,7.609999999999999
819,Shawn Marion,9.909090909090908,73.0909090909091,32.79090909090909,33.054545454545455,0.41,0.48454545454545456,0.3082,0.27545454545454545,0.4397272727272727,2.2818181818181817,2.381818181818182,0.8025,0.8026363636363637,1.3,1.3909090909090909,2.4272727272727272,2.109090909090909,12.581818181818182,14.336363636363636,0.7272727272727273,2.190909090909091,13.97272727272727,17.900000000000002,0.4649090909090909,0.5383636363636364,18.436363636363637,19.554545454545455,0.8181818181818182,8.018181818181818
822,Sidney Moncrief,8.777777777777779,67.77777777777777,30.71111111111111,34.15555555555555,0.4672222222222222,0.497,0.2972222222222222,0.2367777777777778,0.48944444444444446,6.199999999999999,5.711111111111111,0.8322222222222222,0.8334444444444444,2.177777777777778,2.033333333333333,3.111111111111111,2.211111111111111,15.655555555555557,16.055555555555557,1.1666666666666667,3.1666666666666665,14.91111111111111,17.922222222222224,0.5688888888888889,0.5882222222222222,19.422222222222224,20.299999999999997,0.7444444444444445,8.399999999999999
823,Sleepy Floyd,5.142857142857143,72.85714285714286,27.042857142857144,27.785714285714285,0.39699999999999996,0.424,0.3466666666666667,0.3017142857142857,0.4092857142857143,2.9714285714285715,3.457142857142857,0.7244999999999999,0.7962857142857143,2.4857142857142853,2.3000000000000003,1.5857142857142856,1.8714285714285714,11.985714285714286,11.842857142857143,-3.3285714285714283,-0.02857142857142847,9.72857142857143,14.342857142857143,0.4747142857142857,0.5174285714285715,22.414285714285715,20.52857142857143,0.21428571428571427,4.671428571428572
832,Stephen Curry,16.75,72.25,34.4125,37.8375,0.450375,0.473125,0.3995,0.428125,0.508,5.2625,4.6125,0.89825,0.9081250000000001,3.375,3.1625,2.5500000000000003,2.2375,26.125,25.6625,6.825,7.7,22.8125,25.4375,0.60525,0.630875,29.1,29.8125,2.5375,12.2
833,Stephen Jackson,12.0,69.16666666666667,32.833333333333336,34.93333333333333,0.40750000000000003,0.4131666666666667,0.33616666666666667,0.32716666666666666,0.43133333333333335,4.316666666666666,3.8000000000000003,0.8258333333333333,0.7988333333333334,2.8666666666666667,2.4833333333333334,3.0833333333333335,2.5166666666666666,14.733333333333334,15.466666666666667,0.15000000000000022,-0.2333333333333333,12.1,14.116666666666667,0.54,0.5165000000000001,22.633333333333336,24.116666666666664,0.5333333333333333,3.6666666666666665
834,Stephon Marbury,6.4,66.8,34.18,36.3,0.35140000000000005,0.40700000000000003,0.2714,0.3052,0.3758,4.0600000000000005,4.46,0.7642,0.708,2.92,2.8200000000000003,2.7800000000000002,2.2399999999999998,16.42,15.959999999999999,-2.6799999999999997,-0.019999999999999928,11.440000000000001,15.459999999999999,0.4286,0.488,26.26,23.82,-0.1,5.4799999999999995
840,Steve Nash,10.0,74.58333333333333,31.025000000000002,32.4,0.4369166666666667,0.48675,0.3408333333333333,0.43091666666666667,0.46308333333333335,3.108333333333333,2.8833333333333333,0.8883636363636364,0.8969999999999999,2.733333333333333,2.775,1.9333333333333333,1.6583333333333332,14.941666666666668,14.758333333333333,1.2916666666666667,2.9583333333333335,16.591666666666665,19.8,0.5346666666666667,0.6015833333333334,22.974999999999998,21.175,0.9916666666666667,8.733333333333333
842,Steve Smith,6.923076923076923,68.76923076923077,29.95384615384615,30.692307692307693,0.39184615384615384,0.4327692307692308,0.4025,0.36023076923076924,0.4036923076923077,3.7615384615384615,3.8076923076923075,0.8499166666666667,0.8494615384615384,1.4230769230769231,1.7615384615384615,2.2846153846153845,2.3615384615384616,14.576923076923077,13.907692307692308,1.6384615384615384,1.0153846153846153,14.63076923076923,15.461538461538462,0.51,0.5535384615384615,21.700000000000003,21.146153846153844,0.5923076923076923,6.1692307692307695
848,Tayshaun Prince,15.555555555555555,76.88888888888889,31.133333333333333,33.577777777777776,0.40255555555555556,0.4512222222222222,0.31366666666666665,0.3688888888888889,0.42877777777777776,2.0444444444444443,2.1444444444444444,0.757,0.7337777777777778,1.2222222222222223,1.088888888888889,1.588888888888889,1.2444444444444445,10.088888888888889,11.166666666666666,0.3555555555555555,0.5666666666666667,11.28888888888889,13.588888888888889,0.46599999999999997,0.516888888888889,16.177777777777777,17.58888888888889,1.2333333333333334,5.722222222222222
850,Terrell Brandon,5.428571428571429,71.0,28.75714285714286,29.87142857142857,0.4722857142857143,0.4452857142857143,0.35683333333333334,0.28271428571428575,0.4825714285714286,2.042857142857143,2.642857142857143,0.8737142857142857,0.8541428571428572,2.0285714285714285,1.8714285714285714,1.9857142857142855,1.7857142857142858,13.200000000000001,12.971428571428573,2.457142857142857,2.5,17.47142857142857,18.571428571428573,0.5252857142857142,0.5082857142857143,22.5,22.857142857142858,0.2714285714285714,5.814285714285715
852,Terrence Ross,8.2,77.2,26.0,24.48,0.3806,0.41899999999999993,0.3008,0.3774,0.4708,1.58,1.44,0.73275,0.8282,1.2,0.9199999999999999,2.2800000000000002,1.7399999999999998,9.58,12.08,-1.72,-0.17999999999999997,8.74,13.1,0.4906,0.5464,19.259999999999998,20.36,5.551115123125783e-18,3.5
853,Terry Cummings,8.461538461538462,67.61538461538461,26.838461538461537,28.069230769230767,0.48492307692307696,0.4709230769230769,0.028571428571428574,0.21081818181818182,0.4889230769230769,4.292307692307693,3.6076923076923078,0.6660769230769231,0.6721538461538461,1.6538461538461537,1.6846153846153844,3.215384615384615,3.0,15.930769230769231,15.207692307692307,0.476923076923077,-0.47692307692307695,17.453846153846154,16.546153846153846,0.5221538461538462,0.5034615384615384,24.253846153846155,24.73846153846154,0.5384615384615384,5.315384615384615
854,Terry Porter,7.75,74.5,27.575,28.48125,0.4440625,0.45637500000000003,0.3359375,0.3765625,0.49243750000000003,3.18125,3.21875,0.7546666666666667,0.8245625,1.6875,2.06875,1.96875,1.71875,12.668750000000001,12.16875,2.25625,2.6625,15.81875,16.775,0.5426875,0.572875,20.3125,19.025000000000002,0.725,6.66875
858,Thaddeus Young,6.333333333333333,73.11111111111111,27.855555555555554,28.799999999999997,0.47500000000000003,0.511888888888889,0.19325,0.3237777777777778,0.5212222222222223,1.8888888888888888,1.7555555555555555,0.5673333333333334,0.6488888888888888,1.2444444444444445,1.2444444444444445,2.3,2.033333333333333,9.877777777777778,11.633333333333333,1.0333333333333332,0.8555555555555556,14.755555555555556,16.41111111111111,0.5024444444444445,0.5485555555555556,18.11111111111111,19.12222222222222,0.30000000000000004,4.977777777777778
861,Thurl Bailey,7.666666666666667,77.22222222222223,28.18888888888889,32.3,0.4407777777777777,0.473,0.0,0.216625,0.44266666666666665,3.6666666666666665,3.177777777777778,0.8238888888888889,0.8002222222222222,1.6888888888888889,1.6888888888888889,2.977777777777778,2.1666666666666665,14.033333333333333,13.555555555555555,-1.6888888888888889,-0.911111111111111,11.966666666666667,13.977777777777778,0.4977777777777778,0.5186666666666667,20.38888888888889,21.266666666666666,0.30000000000000004,4.288888888888889
863,Tim Duncan,13.944444444444445,73.22222222222223,33.605555555555554,36.98888888888889,0.5033888888888889,0.5052222222222222,0.1595,0.1411111111111111,0.5061666666666667,6.805555555555555,5.9,0.6747777777777778,0.6978888888888889,2.5166666666666666,2.361111111111111,2.788888888888889,2.322222222222222,20.08888888888889,18.65,5.472222222222222,5.455555555555556,23.522222222222222,23.883333333333333,0.5457222222222222,0.5480555555555555,26.288888888888888,26.538888888888888,2.1055555555555556,10.738888888888889
864,Tim Hardaway,6.222222222222222,65.77777777777777,33.75555555555556,33.611111111111114,0.36377777777777776,0.4166666666666667,0.31677777777777777,0.35888888888888887,0.4067777777777778,3.6666666666666665,3.3666666666666667,0.7222857142857143,0.7643333333333334,3.111111111111111,2.6333333333333333,2.211111111111111,2.1666666666666665,14.955555555555556,16.81111111111111,-0.40000000000000024,3.3555555555555556,12.055555555555555,18.522222222222222,0.4627777777777778,0.5214444444444445,24.144444444444446,24.522222222222222,0.3333333333333333,7.477777777777778
865,Tim Hardaway Jr.,7.0,67.75,25.525,28.6,0.35875,0.4415,0.29025,0.371,0.44025,2.0,2.225,0.694,0.8235,0.85,0.925,1.875,1.4,12.45,13.325000000000001,-4.55,-0.024999999999999994,7.625,14.274999999999999,0.4655,0.5752499999999999,19.75,20.8,-0.025,3.85
867,Tim Thomas,7.857142857142857,63.57142857142857,24.785714285714285,24.014285714285712,0.43385714285714283,0.4451428571428572,0.28985714285714287,0.3765714285714286,0.4622857142857143,3.4,2.4857142857142853,0.7528333333333332,0.7377142857142857,1.1428571428571428,1.3857142857142857,3.6285714285714286,2.6714285714285713,11.828571428571427,11.200000000000001,-1.2857142857142858,-0.7428571428571429,13.557142857142859,14.414285714285713,0.5302857142857142,0.542,24.228571428571428,21.428571428571427,0.6142857142857142,3.0142857142857147
869,Tobias Harris,8.8,73.0,33.88,37.7,0.4506,0.48419999999999996,0.3146,0.372,0.5034000000000001,3.08,3.2,0.8593999999999999,0.8474,1.48,1.58,2.6799999999999997,2.12,16.9,18.2,1.94,1.52,15.940000000000001,17.3,0.539,0.5742,20.520000000000003,22.32,0.76,6.5200000000000005
871,Tom Chambers,10.8,78.7,29.82,29.82,0.4474,0.4587,0.23090000000000002,0.2792,0.45990000000000003,4.86,5.470000000000001,0.7923,0.8253999999999999,2.05,2.05,3.5799999999999996,3.1399999999999997,16.27,18.05,-1.44,-0.6199999999999999,13.86,16.330000000000002,0.5176000000000001,0.5341,24.46,25.31,0.43,6.1
873,Toni Kukoč,11.0,69.44444444444444,26.200000000000003,25.955555555555556,0.4568888888888889,0.4441111111111111,0.38288888888888883,0.3223333333333333,0.4993333333333333,2.433333333333333,3.0555555555555554,0.6561111111111111,0.735,1.4444444444444444,1.8111111111111111,2.2,1.788888888888889,10.522222222222222,11.766666666666667,3.822222222222222,2.9444444444444446,16.72222222222222,17.333333333333332,0.5598888888888889,0.5323333333333333,19.788888888888888,21.71111111111111,0.8555555555555556,5.422222222222222
878,Tony Parker,13.294117647058824,70.47058823529412,30.84705882352941,33.11764705882353,0.45729411764705885,0.4877058823529412,0.2952941176470588,0.3265294117647059,0.4787647058823529,4.1000000000000005,3.6411764705882352,0.7368823529411764,0.7484117647058824,2.552941176470588,2.3117647058823527,1.8235294117647058,1.6470588235294117,17.50588235294118,15.717647058823529,0.12352941176470586,0.9176470588235295,16.688235294117646,18.0,0.5118235294117648,0.5427647058823529,27.51764705882353,24.823529411764707,0.7941176470588235,6.488235294117647
882,Tracy McGrady,5.5,71.75,34.8375,38.65,0.421375,0.44175,0.245875,0.34825,0.458625,7.775,6.325,0.7775,0.727625,2.9625,2.3375,2.225,1.825,25.025,22.1375,5.9375,5.5125,21.75,22.3,0.504375,0.5205,32.275,29.55,0.575,9.299999999999999
883,Trae Young,10.5,69.5,34.3,37.45,0.3685,0.449,0.2485,0.36250000000000004,0.486,7.5,8.0,0.827,0.895,5.1,4.05,2.4000000000000004,1.75,22.1,26.85,-0.8999999999999999,4.45,13.25,24.2,0.506,0.596,31.85,33.7,0.44999999999999996,8.6
888,Trevor Ariza,10.6,66.6,30.01,29.639999999999997,0.40540000000000004,0.441,0.33111111111111113,0.309,0.4747,1.69,2.04,0.6826666666666666,0.7457,1.13,1.21,2.54,2.04,8.940000000000001,10.7,-0.45,1.0699999999999998,10.23,13.65,0.5016999999999999,0.5503,15.48,16.27,0.64,4.76
892,Truck Robinson,8.333333333333334,73.33333333333333,33.300000000000004,31.599999999999998,0.537,0.488,,1.0,0.537,2.466666666666667,3.5666666666666664,0.49033333333333334,0.64,2.0,2.5,3.3333333333333335,3.0666666666666664,12.033333333333333,13.133333333333335,0.03333333333333336,-1.5666666666666667,13.933333333333332,12.4,0.543,0.5183333333333334,16.8,18.633333333333333,0.3333333333333333,4.466666666666667
893,Ty Lawson,6.2,69.0,27.439999999999998,27.52,0.44320000000000004,0.472,0.2732,0.37560000000000004,0.4864,3.38,2.82,0.7488,0.7574,1.34,1.86,1.9600000000000002,1.54,13.2,11.76,1.3800000000000001,0.9600000000000002,16.3,16.259999999999998,0.5286,0.5593999999999999,20.52,19.2,0.43999999999999995,5.12
895,Tyler Herro,13.333333333333334,58.333333333333336,30.099999999999998,27.433333333333334,0.38599999999999995,0.438,0.3066666666666667,0.3826666666666667,0.4406666666666667,2.066666666666667,2.433333333333333,0.932,0.847,1.5333333333333332,2.033333333333333,1.1333333333333333,1.3666666666666665,12.633333333333333,16.433333333333334,-1.1333333333333335,-0.7333333333333334,11.133333333333333,14.0,0.49900000000000005,0.5513333333333333,22.833333333333332,24.866666666666664,0.3,2.3666666666666667
898,Tyrese Maxey,12.0,68.0,25.299999999999997,26.7,0.4615,0.47350000000000003,0.355,0.364,0.506,3.0,2.2,0.788,0.8685,1.1,0.95,1.65,1.7000000000000002,13.55,12.75,0.45000000000000007,-0.45,14.799999999999999,15.35,0.556,0.5625,22.05,21.6,0.75,4.6
907,Vernon Maxwell,7.0,65.71428571428571,27.885714285714283,28.942857142857143,0.317,0.39285714285714285,0.21714285714285714,0.3157142857142857,0.3892857142857143,2.0,2.5,0.714,0.7038571428571428,1.5,1.8285714285714287,2.1285714285714286,2.0142857142857142,11.642857142857142,11.728571428571428,-5.3999999999999995,-1.042857142857143,6.914285714285714,11.728571428571428,0.3902857142857143,0.49314285714285716,22.3,20.842857142857145,0.07142857142857142,2.8000000000000003
909,Vin Baker,6.0,67.5,31.85,28.9,0.50025,0.49075,0.5,0.21275,0.49924999999999997,2.825,4.65,0.6135,0.658,1.675,2.125,3.55,3.4,12.125,14.925,-0.30000000000000004,-1.9500000000000002,16.95,15.825,0.52325,0.5277499999999999,21.425,23.05,0.22499999999999998,4.725
910,Vince Carter,8.0,73.72727272727273,29.8,33.836363636363636,0.4040909090909091,0.42018181818181816,0.3477272727272727,0.36918181818181817,0.42672727272727273,5.045454545454546,4.209090909090909,0.8414545454545455,0.8026363636363637,1.9545454545454546,1.6363636363636365,2.9545454545454546,2.5454545454545454,17.136363636363637,16.927272727272726,2.727272727272727,2.6818181818181817,16.436363636363637,17.754545454545454,0.517090909090909,0.5305454545454545,24.736363636363638,25.218181818181815,0.6727272727272727,6.845454545454545
912,Vinnie Johnson,12.333333333333334,78.77777777777777,25.12222222222222,24.188888888888886,0.45055555555555554,0.4481111111111111,0.16666666666666666,0.2363333333333333,0.45799999999999996,2.5999999999999996,2.6444444444444444,0.7221111111111111,0.7167777777777778,1.3111111111111111,1.4777777777777779,2.1555555555555554,2.0444444444444443,12.233333333333333,12.322222222222223,0.9222222222222223,0.2555555555555556,15.322222222222223,14.666666666666666,0.49577777777777776,0.48655555555555563,24.1,22.955555555555556,0.588888888888889,3.8000000000000003
914,Vlade Divac,8.642857142857142,74.28571428571429,29.87857142857143,31.74285714285714,0.4707142857142857,0.49421428571428566,0.19599999999999998,0.22428571428571428,0.4843571428571428,4.178571428571429,3.7142857142857144,0.7341428571428572,0.6947142857142856,2.3000000000000003,2.1928571428571426,3.642857142857143,3.1714285714285713,12.435714285714285,11.799999999999999,2.2357142857142858,2.15,16.37142857142857,17.571428571428573,0.5317142857142857,0.5423571428571429,19.957142857142856,19.22142857142857,0.6071428571428571,6.3500000000000005
916,Voshon Lenard,7.75,59.75,26.925,28.975,0.46,0.4245,0.46075,0.38225,0.44649999999999995,2.5,1.75,0.8322499999999999,0.78125,1.525,1.1749999999999998,2.625,2.225,13.025,11.475,4.575,-0.32499999999999996,17.125,13.375,0.61525,0.5405,21.075,20.65,0.575,4.55
917,Wally Szczerbiak,7.714285714285714,66.57142857142857,29.099999999999998,30.2,0.43971428571428567,0.47714285714285715,0.18157142857142855,0.4045714285714285,0.4997142857142857,3.4,2.4714285714285715,0.8716666666666667,0.846,1.8,1.342857142857143,2.2714285714285714,2.085714285714286,11.528571428571428,12.942857142857141,-1.2571428571428573,0.5428571428571428,11.77142857142857,15.271428571428572,0.5327142857142857,0.5632857142857143,18.74285714285714,19.814285714285717,0.3,5.214285714285714
919,Walter Davis,7.666666666666667,72.33333333333333,25.45,27.01666666666667,0.45516666666666666,0.4996666666666667,0.18433333333333335,0.24133333333333332,0.4658333333333333,3.75,2.6166666666666667,0.9095,0.8678333333333333,1.8,1.9000000000000001,2.216666666666667,2.25,18.666666666666668,16.583333333333332,-0.10000000000000016,0.4333333333333333,17.0,17.733333333333334,0.5048333333333334,0.5405000000000001,28.383333333333336,26.933333333333334,0.48333333333333334,4.35
921,Wayman Tisdale,5.5,65.5,19.825,17.45,0.44925000000000004,0.4795,0.0,0.0,0.45075,1.9249999999999998,2.425,0.5693333333333334,0.7172499999999999,0.625,1.1,2.65,2.9,7.1,10.425,-5.3,-3.95,8.5,13.825,0.45825,0.51275,20.6,24.5,0.024999999999999994,2.175
924,Wesley Matthews,8.0,70.875,27.5875,30.700000000000003,0.3775,0.413125,0.34450000000000003,0.368875,0.4125,2.2875,2.0625,0.828,0.8235,1.0875,0.975,2.6,1.9625,9.95,10.4625,-1.6875,-0.9125,8.775,10.8625,0.5231250000000001,0.555,15.3625,15.875,0.25,4.0625
925,Wesley Person,5.4,72.6,27.860000000000003,30.119999999999997,0.4166,0.46299999999999997,0.371,0.42279999999999995,0.4756,1.42,1.48,0.81125,0.7658,0.72,0.96,1.2,1.4,10.26,11.540000000000001,1.2400000000000002,1.02,11.540000000000001,14.38,0.546,0.5718,15.060000000000002,17.880000000000003,0.16,4.98
930,Winston Garland,10.0,72.5,24.450000000000003,27.15,0.4115,0.4385,0.1665,0.34750000000000003,0.416,2.45,2.25,0.9285,0.8595,1.85,1.7,3.0999999999999996,2.25,9.9,10.2,-2.65,-1.3,11.1,13.45,0.479,0.4975,18.9,19.65,0.2,3.15
931,Xavier McDaniel,7.285714285714286,79.28571428571429,29.985714285714288,31.22857142857143,0.43542857142857144,0.4867142857142857,0.18328571428571427,0.23814285714285716,0.44642857142857145,3.2571428571428567,3.6142857142857143,0.6688571428571429,0.7264285714285714,2.3000000000000003,2.2714285714285714,3.1285714285714286,2.957142857142857,14.914285714285715,16.814285714285713,-2.557142857142857,-0.37142857142857144,11.142857142857142,16.242857142857144,0.46985714285714286,0.5231428571428571,23.599999999999998,24.771428571428572,0.2571428571428572,4.914285714285714
932,Yao Ming,7.0,71.75,32.7,35.35,0.524,0.5345,,0.3333333333333333,0.524,6.925,6.475,0.8185,0.8300000000000001,2.975,2.875,3.825,3.4,19.65,20.125,2.175,3.3249999999999997,21.325,23.575,0.5952500000000001,0.60475,26.75,27.95,0.8,10.025
934,Zach Randolph,7.777777777777778,65.33333333333333,26.711111111111112,30.855555555555554,0.433875,0.474,0.09883333333333333,0.178375,0.442125,4.2444444444444445,3.266666666666667,0.760625,0.7362222222222222,1.6111111111111112,1.5555555555555556,2.5999999999999996,2.0444444444444443,14.133333333333333,13.466666666666667,-1.0666666666666667,0.06666666666666668,14.055555555555555,18.866666666666667,0.487875,0.5165555555555555,21.666666666666668,24.822222222222223,0.48888888888888893,5.211111111111111
936,Zydrunas Ilgauskas,11.428571428571429,73.14285714285714,25.714285714285715,25.32857142857143,0.47100000000000003,0.48657142857142854,0.154,0.159,0.4754285714285714,2.7714285714285714,2.757142857142857,0.6994285714285714,0.79,1.3142857142857143,1.5,3.042857142857143,3.1571428571428575,9.885714285714286,11.542857142857143,-0.7571428571428571,-0.5428571428571428,14.514285714285714,17.285714285714285,0.5075714285714286,0.5334285714285715,19.357142857142858,21.485714285714288,0.7999999999999999,5.971428571428571
